date,vix,vxn,gvz,ovx,stlfsi,hy_oas,ig_oas,move
2022-10-25,0.61,0.48,0.69,-0.82,,-0.27,1.62,1.01
2022-10-26,0.3,0.25,0.31,-0.42,,-0.45,1.37,0.44
2022-10-27,0.33,0.41,0.21,-0.29,,-0.54,1.44,0.63
2022-10-28,-0.11,-0.12,-0.09,-0.67,0.29,-1.07,1.2,0.76
2022-10-31,-0.07,-0.31,0.07,-0.79,,-0.83,1.18,0.99
2022-11-01,-0.08,-0.07,0.17,-0.91,,-0.86,0.95,1.0
2022-11-02,-0.06,-0.03,-0.2,-0.69,,-0.82,0.74,0.45
2022-11-03,-0.2,-0.11,-0.08,-1.09,,-0.31,0.96,0.09
2022-11-04,-0.4,-0.36,-0.08,-0.76,0.04,-0.4,0.65,-0.49
2022-11-07,-0.44,-0.35,-0.02,-1.48,,-0.55,0.44,-0.49
2022-11-08,-0.11,-0.14,0.47,-1.47,,-0.3,0.56,-0.63
2022-11-09,0.04,0.14,0.5,-1.33,,0.33,0.56,-0.76
2022-11-10,-0.65,-0.47,-0.24,-1.86,,-0.24,0.34,-1.66
2022-11-11,-0.92,-0.85,-0.3,-2.21,0.2,-0.19,0.34,
2022-11-14,-0.58,-0.54,-0.39,-1.47,,-0.62,-0.3,-1.02
2022-11-15,-0.35,-0.45,-0.18,-0.77,,-0.7,-0.72,-0.37
2022-11-16,-0.46,-0.51,-0.49,-1.22,,-0.45,-0.71,-0.19
2022-11-17,-0.5,-0.51,-0.78,-1.13,,-0.3,-0.8,-0.08
2022-11-18,-0.72,-0.72,-0.93,-0.93,0.44,-0.63,-1.0,-0.28
2022-11-21,-0.91,-0.78,-0.8,-0.57,,-0.65,-1.09,-0.07
2022-11-22,-1.18,-1.11,-1.18,-0.8,,-0.88,-1.18,0.04
2022-11-23,-1.4,-1.4,-1.3,0.75,,-1.06,-1.26,0.24
2022-11-24,-1.37,,,,,-1.04,-1.24,
2022-11-25,-1.33,-1.34,-1.66,0.33,0.43,-0.98,-1.41,-0.26
2022-11-28,-0.88,-0.91,-1.28,0.44,,-0.59,-1.38,-0.11
2022-11-29,-0.95,-0.89,-1.28,-0.34,,-0.58,-1.15,-0.15
2022-11-30,-1.27,-1.4,-1.42,-0.85,,-0.83,-1.13,-0.46
2022-12-01,-1.44,-1.46,-1.09,-0.99,,-1.06,-1.21,-1.03
2022-12-02,-1.62,-1.77,-1.38,-0.93,0.7,-0.97,-1.28,-1.1
2022-12-05,-1.18,-1.39,-1.12,-1.03,,-1.19,-1.35,-0.5
2022-12-06,-0.82,-1.03,-0.88,-0.75,,-0.71,-1.33,-0.32
2022-12-07,-0.69,-0.87,-0.65,-0.29,,-0.35,-1.21,-0.17
2022-12-08,-0.79,-1.0,-0.71,-0.49,,-0.79,-1.38,-0.31
2022-12-09,-0.67,-0.91,-0.82,-0.55,1.28,-1.09,-1.44,-0.07
2022-12-12,-0.13,-0.36,-1.26,-1.1,,-1.3,-1.41,0.63
2022-12-13,-0.76,-1.19,-1.72,-1.54,,-1.49,-1.47,0.09
2022-12-14,-1.12,-1.48,-2.04,-1.94,,-1.39,-1.36,-1.07
2022-12-15,-0.7,-1.06,-1.8,-1.38,,-0.84,-1.26,-1.74
2022-12-16,-0.78,-1.07,-1.9,-1.74,0.97,-0.42,-1.16,-1.53
2022-12-19,-0.84,-1.06,-1.67,-1.66,,-0.44,-1.07,-1.16
2022-12-20,-1.1,-1.27,-1.36,-1.82,,-0.43,-0.99,-1.05
2022-12-21,-1.48,-1.66,-1.49,-1.93,,-0.89,-1.08,-1.44
2022-12-22,-0.99,-1.1,-1.43,-1.71,,-0.73,-1.16,-1.68
2022-12-23,-1.29,-1.37,-1.43,-1.81,1.0,-0.81,-1.24,-1.59
2022-12-26,,,,,,,,
2022-12-27,-1.06,-1.0,-0.64,-1.2,,-0.96,-1.23,-0.7
2022-12-28,-0.93,-0.84,-0.82,-1.06,,-0.13,-1.04,-1.08
2022-12-29,-1.1,-1.11,-0.71,-1.37,,0.01,-1.21,-1.07
2022-12-30,-1.04,-1.03,-0.67,-1.67,0.81,-0.08,-1.2,-0.96
2022-12-31,,,,,,-0.01,-1.19,
2023-01-02,,,,,,,,
2023-01-03,-0.71,-0.63,-0.12,-0.93,,-0.42,-1.01,-0.3
2023-01-04,-0.92,-0.83,-0.08,-0.5,,-0.71,-1.0,-0.62
2023-01-05,-0.79,-0.7,-0.41,-0.96,,-0.84,-0.99,-1.08
2023-01-06,-1.12,-1.17,-0.61,-1.18,0.48,-1.23,-0.97,-1.49
2023-01-09,-0.89,-0.91,-0.34,-1.2,,-1.57,-1.21,-1.27
2023-01-10,-1.22,-1.13,-0.52,-1.45,,-1.67,-1.35,-1.04
2023-01-11,-1.07,-1.01,-0.66,-1.51,,-1.73,-1.4,-1.34
2023-01-12,-1.6,-1.63,-0.87,-1.92,,-1.71,-1.45,-1.53
2023-01-13,-1.67,-1.82,-0.62,-2.1,-0.18,-1.94,-1.5,-1.41
2023-01-16,-1.37,,,,,-1.95,-1.47,
2023-01-17,-1.38,-1.54,-0.55,-1.61,,-1.91,-1.59,-0.77
2023-01-18,-1.12,-1.32,-0.72,-1.76,,-1.66,-1.63,-1.45
2023-01-19,-1.06,-1.36,-0.43,-1.76,,-1.17,-1.52,-1.28
2023-01-20,-1.19,-1.5,-0.61,-1.98,-0.11,-1.28,-1.56,-1.25
2023-01-23,-1.18,-1.45,-0.72,-2.02,,-1.5,-1.6,-1.24
2023-01-24,-1.29,-1.43,-0.73,-1.77,,-1.27,-1.49,-1.36
2023-01-25,-1.29,-1.4,-0.74,-1.66,,-1.18,-1.53,-1.67
2023-01-26,-1.34,-1.26,-1.02,-1.7,,-1.5,-1.63,-1.86
2023-01-27,-1.35,-1.33,-1.19,-1.56,-0.43,-1.49,-1.66,-2.04
2023-01-30,-1.0,-0.92,-0.97,-1.21,,-1.36,-1.62,-1.79
2023-01-31,-1.1,-1.0,-0.86,-1.5,,-1.21,-1.57,-1.99
2023-02-01,-1.43,-1.37,-1.13,-1.57,,-1.16,-1.53,-2.06
2023-02-02,-1.21,-1.11,-1.15,-1.43,,-2.3,-1.76,-1.96
2023-02-03,-1.28,-1.01,-1.18,-1.22,-0.54,-2.25,-1.78,-1.83
2023-02-06,-1.0,-0.88,-0.74,-1.32,,-2.09,-1.73,-1.4
2023-02-07,-1.16,-0.96,-0.82,-1.62,,-2.07,-1.69,-1.51
2023-02-08,-0.91,-0.71,-0.9,-1.64,,-1.76,-1.64,-1.62
2023-02-09,-0.63,-0.42,-0.84,-1.87,,-1.79,-1.6,-1.49
2023-02-10,-0.66,-0.53,-0.86,-1.82,-0.7,-1.13,-1.37,-1.04
2023-02-13,-0.69,-0.47,-0.77,-1.44,,-1.14,-1.27,-0.95
2023-02-14,-1.03,-0.99,-1.16,-1.66,,-1.38,-1.3,-0.94
2023-02-15,-1.2,-1.21,-1.13,-1.84,,-1.26,-1.28,-1.04
2023-02-16,-0.68,-0.7,-1.1,-1.96,,-1.05,-1.26,-0.87
2023-02-17,-0.72,-0.75,-1.23,-1.69,-0.35,-0.54,-1.04,-0.91
2023-02-20,-0.35,,,,,-0.52,-1.02,
2023-02-21,0.18,-0.0,-0.72,-1.44,,-0.08,-0.87,-0.3
2023-02-22,0.03,-0.13,-0.99,-1.12,,-0.37,-0.86,-0.37
2023-02-23,-0.33,-0.45,-1.12,-1.48,,-0.79,-0.84,-0.4
2023-02-24,-0.11,-0.33,-1.3,-1.32,0.26,-0.86,-0.83,-0.02
2023-02-27,-0.36,-0.48,-1.44,-1.23,,-1.13,-0.81,-0.2
2023-02-28,-0.44,-0.55,-1.54,-1.69,,-1.07,-0.65,0.08
2023-03-01,-0.47,-0.5,-1.53,-1.37,,-1.25,-0.71,-0.09
2023-03-02,-0.9,-0.78,-1.67,-1.57,,-1.19,-0.86,0.16
2023-03-03,-1.39,-1.29,-1.65,-1.62,-0.32,-1.7,-1.01,0.07
2023-03-06,-1.33,-1.34,-1.42,-2.05,,-1.97,-1.09,0.55
2023-03-07,-0.85,-1.18,-1.44,-1.83,,-1.86,-0.99,1.01
2023-03-08,-1.07,-1.41,-1.74,-1.86,,-1.38,-0.8,0.75
2023-03-09,0.72,-0.31,-1.31,-1.5,,-0.64,-0.51,0.73
2023-03-10,1.88,0.35,0.56,-1.06,0.62,0.76,0.19,1.66
2023-03-13,2.73,1.06,3.23,-0.73,,2.41,1.63,4.14
2023-03-14,1.31,-0.19,1.63,1.35,,1.25,1.58,3.61
2023-03-15,2.49,0.82,2.93,1.86,,2.95,2.99,3.43
2023-03-16,0.93,-0.21,1.13,1.59,,1.92,2.67,3.13
2023-03-17,2.26,0.73,4.67,2.17,3.51,2.74,2.74,3.64
2023-03-20,1.54,0.33,3.46,2.04,,2.58,2.7,3.49
2023-03-21,0.1,-0.68,2.0,1.38,,1.47,1.7,2.22
2023-03-22,0.58,-0.13,2.04,1.13,,1.96,1.49,1.09
2023-03-23,0.78,-0.14,2.97,1.1,,2.24,1.68,1.54
2023-03-24,0.34,-0.6,2.3,1.37,1.39,2.55,1.85,2.64
2023-03-27,-0.26,-1.03,1.8,0.76,,1.87,1.63,1.93
2023-03-28,-0.59,-1.37,1.68,0.54,,1.76,1.6,1.59
2023-03-29,-1.04,-1.68,0.95,0.34,,1.16,1.39,1.29
2023-03-30,-1.07,-1.66,1.28,0.08,,0.86,1.0,0.8
2023-03-31,-1.22,-1.88,0.66,-0.26,0.02,0.35,0.9,0.53
2023-04-03,-1.28,-1.79,1.18,-0.42,,0.35,0.71,0.64
2023-04-04,-1.03,-1.35,1.95,-0.42,,0.82,0.7,1.11
2023-04-05,-0.96,-1.1,1.49,-0.47,,1.16,0.89,1.4
2023-04-06,-1.29,-1.56,1.17,-1.4,,1.14,0.97,1.07
2023-04-07,,,,,0.45,,,
2023-04-10,-0.98,-1.08,1.2,-1.47,,0.69,0.87,0.83
2023-04-11,-0.9,-0.97,1.07,-1.46,,0.47,0.77,0.66
2023-04-12,-0.91,-1.09,0.71,-1.53,,0.43,0.67,0.16
2023-04-13,-1.54,-1.82,1.11,-1.69,,0.02,0.58,-0.32
2023-04-14,-1.86,-2.4,0.4,-1.71,-0.54,-0.16,0.3,-0.38
2023-04-17,-1.86,-2.47,0.5,-1.57,,-0.21,0.21,-0.19
2023-04-18,-1.86,-2.63,0.37,-1.38,,-0.33,0.11,-0.18
2023-04-19,-1.98,-2.6,0.4,-1.19,,-0.21,0.11,-0.11
2023-04-20,-1.61,-2.22,0.4,-0.75,,0.19,0.2,-0.28
2023-04-21,-1.75,-2.37,-0.02,-1.0,-0.99,-0.06,0.2,-0.26
2023-04-24,-1.65,-2.21,0.22,-1.17,,0.0,0.2,0.02
2023-04-25,-0.74,-1.4,0.65,-0.63,,0.5,0.39,0.56
2023-04-26,-0.68,-1.47,0.64,-0.04,,0.47,0.48,0.22
2023-04-27,-1.51,-2.27,0.38,-0.36,,0.01,0.3,-0.19
2023-04-28,-2.04,-2.6,-0.07,-0.82,-0.06,0.08,0.39,-0.19
2023-04-30,,,,,,0.17,0.48,
2023-05-01,-1.84,-2.46,0.0,-0.74,,-0.07,0.38,0.09
2023-05-02,-1.04,-1.72,1.11,0.06,,0.71,0.75,0.55
2023-05-03,-0.76,-1.5,1.09,0.89,,0.99,0.83,0.39
2023-05-04,0.04,-0.97,1.92,1.0,,1.48,1.36,0.68
2023-05-05,-1.26,-2.16,0.91,-0.41,-0.18,0.92,1.07,0.15
2023-05-08,-1.32,-2.11,0.98,-0.8,,0.76,1.14,0.38
2023-05-09,-0.97,-1.82,0.99,-0.87,,0.83,1.12,0.32
2023-05-10,-1.29,-2.21,0.79,-1.07,,0.94,1.11,-0.1
2023-05-11,-1.26,-2.27,0.46,-0.7,,1.02,1.09,0.03
2023-05-12,-1.19,-2.15,0.24,-0.33,-0.66,0.85,0.99,-0.35
2023-05-15,-1.12,-2.08,0.32,-0.79,,0.87,1.06,0.01
2023-05-16,-0.72,-1.91,0.37,-0.59,,0.91,1.04,0.13
2023-05-17,-1.19,-2.11,0.03,-0.47,,0.77,1.02,-0.35
2023-05-18,-1.52,-1.98,0.01,-0.55,,0.57,0.83,-0.27
2023-05-19,-1.17,-1.79,0.15,-0.58,-0.5,0.35,0.64,-0.02
2023-05-22,-0.98,-1.63,0.32,-0.64,,0.09,0.55,0.21
2023-05-23,-0.4,-1.21,0.37,-0.72,,0.26,0.53,0.17
2023-05-24,0.26,-0.66,0.31,-0.54,,0.5,0.52,0.19
2023-05-25,-0.13,-0.92,-0.08,-0.33,,0.18,0.34,0.55
2023-05-26,-0.63,-0.7,-0.37,-0.51,-0.19,0.02,0.24,0.82
2023-05-29,-0.83,,,,,0.04,0.23,
2023-05-30,-0.82,-0.61,-0.58,0.34,,0.16,0.13,0.61
2023-05-31,-0.6,-0.71,-0.71,0.56,,0.49,0.29,0.32
2023-06-01,-1.56,-1.31,-0.77,0.51,,0.35,0.28,-0.26
2023-06-02,-1.94,-1.7,-1.37,0.3,-0.6,-0.54,0.0,-0.46
2023-06-05,-1.84,-1.61,-1.37,-0.18,,-0.48,-0.01,-0.56
2023-06-06,-2.07,-1.87,-1.52,-0.49,,-0.49,-0.03,-0.81
2023-06-07,-2.01,-1.58,-1.56,-0.91,,-0.68,-0.04,-0.52
2023-06-08,-2.06,-1.73,-1.47,-0.66,,-0.51,0.03,-0.81
2023-06-09,-1.93,-1.6,-1.57,-0.98,-1.2,-0.87,0.01,-0.8
2023-06-12,-1.45,-1.04,-1.54,-0.38,,-0.73,0.09,-0.6
2023-06-13,-1.56,-1.15,-1.63,-1.24,,-1.29,-0.13,-0.68
2023-06-14,-1.77,-1.24,-1.89,-0.94,,-1.3,-0.26,-0.95
2023-06-15,-1.51,-1.03,-1.76,-1.05,,-1.21,-0.38,-1.34
2023-06-16,-1.79,-1.24,-1.99,-1.05,-0.97,-1.41,-0.62,-1.51
2023-06-19,-1.53,,,,,-1.4,-0.64,
2023-06-20,-1.59,-1.08,-1.79,-0.66,,-1.17,-0.67,-1.52
2023-06-21,-1.77,-1.28,-1.64,-0.97,,-0.83,-0.69,-1.17
2023-06-22,-1.81,-1.4,-1.62,-0.61,,-0.91,-0.84,-1.35
2023-06-23,-1.59,-1.22,-1.68,-0.51,-0.91,-0.56,-0.75,-1.45
2023-06-26,-1.3,-0.84,-1.5,-0.23,,-0.39,-0.65,-1.26
2023-06-27,-1.42,-0.92,-1.56,0.34,,-0.9,-0.9,-1.16
2023-06-28,-1.49,-0.92,-1.68,-0.2,,-1.0,-0.92,-1.3
2023-06-29,-1.42,-0.91,-1.77,-0.51,,-1.43,-1.29,-1.01
2023-06-30,-1.37,-1.04,-1.8,-0.96,-1.19,-1.71,-1.42,-1.16
2023-07-03,-1.35,-0.91,-1.69,-0.82,,-1.88,-1.55,-1.14
2023-07-04,-1.28,,,,,-1.84,-1.54,
2023-07-05,-1.1,-0.88,-1.56,-0.8,,-1.76,-1.66,-1.15
2023-07-06,-0.69,-0.44,-1.61,-0.53,,-1.45,-1.55,0.19
2023-07-07,-0.86,-0.6,-1.64,-0.65,-1.34,-1.52,-1.68,-0.05
2023-07-10,-0.77,-0.42,-1.5,0.16,,-1.38,-1.59,0.01
2023-07-11,-0.83,-0.46,-1.4,-1.09,,-1.65,-1.73,-0.25
2023-07-12,-1.21,-0.97,-1.21,-1.02,,-1.96,-1.86,-0.97
2023-07-13,-1.16,-0.84,-1.34,-1.55,,-1.86,-1.84,-1.09
2023-07-14,-1.22,-0.87,-1.57,-1.54,-1.2,-2.01,-1.68,-1.03
2023-07-17,-1.16,-0.93,-1.44,-1.25,,-1.74,-1.52,-0.96
2023-07-18,-1.23,-0.96,-1.33,-1.37,,-1.9,-1.6,-1.0
2023-07-19,-1.06,-0.8,-1.22,-1.27,,-1.9,-1.59,-1.26
2023-07-20,-0.99,-0.58,-1.27,-1.43,,-1.81,-1.71,-0.93
2023-07-21,-1.12,-0.81,-1.4,-1.49,-1.33,-1.81,-1.83,-1.26
2023-07-24,-1.01,-0.7,-1.32,-1.38,,-1.99,-1.95,-1.06
2023-07-25,-1.03,-0.75,-1.27,-1.27,,-1.87,-2.03,-0.88
2023-07-26,-1.29,-1.05,-1.35,-1.39,,-1.62,-2.09,-1.34
2023-07-27,-0.77,-0.67,-1.27,-1.59,,-1.97,-2.39,-0.97
2023-07-28,-1.23,-1.1,-1.44,-1.55,-1.38,-1.83,-2.44,-1.08
2023-07-31,-1.09,-0.89,-1.27,-1.77,,-1.89,-2.36,-0.91
2023-08-01,-0.94,-0.71,-1.36,-1.79,,-1.76,-2.28,-0.6
2023-08-02,0.09,0.65,-1.12,-1.69,,-1.29,-1.98,-0.67
2023-08-03,0.02,0.67,-0.97,-1.77,,-1.2,-1.8,0.04
2023-08-04,0.61,0.68,-1.16,-1.88,-1.27,-1.08,-1.75,-0.61
2023-08-07,-0.02,-0.01,-1.13,-1.95,,-1.18,-1.7,-0.18
2023-08-08,0.1,0.16,-1.12,-2.08,,-1.06,-1.54,-0.35
2023-08-09,0.1,0.46,-1.05,-1.66,,-1.22,-1.5,-0.85
2023-08-10,0.07,0.18,-1.21,-1.96,,-1.54,-1.57,-1.16
2023-08-11,-0.44,-0.18,-1.29,-1.71,-1.11,-1.5,-1.53,-0.84
2023-08-14,-0.43,-0.32,-1.11,-1.79,,-1.58,-1.49,-0.15
2023-08-15,0.46,0.53,-1.03,-1.55,,-1.36,-1.35,0.05
2023-08-16,0.65,1.08,-0.89,-1.45,,-1.45,-1.1,-0.35
2023-08-17,1.26,1.61,-0.69,-1.22,,-1.0,-0.97,0.05
2023-08-18,0.93,1.16,-0.78,-1.42,-1.0,-0.77,-0.84,0.01
2023-08-21,0.84,1.15,-0.65,-1.27,,-0.91,-0.93,1.04
2023-08-22,0.75,1.13,-0.76,-1.33,,-1.01,-1.02,0.62
2023-08-23,0.22,0.74,-0.71,-1.33,,-1.01,-1.0,-0.21
2023-08-24,0.88,1.79,-0.75,-1.2,,-1.02,-1.19,-0.29
2023-08-25,0.06,0.32,-0.91,-1.2,-1.14,-1.03,-1.17,-1.0
2023-08-28,-0.26,-0.1,-0.84,-1.21,,-1.12,-1.25,-0.98
2023-08-29,-0.58,-1.0,-0.7,-1.43,,-1.07,-1.22,-0.94
2023-08-30,-0.88,-1.2,-0.73,-1.63,,-1.25,-1.19,-1.0
2023-08-31,-1.04,-1.45,-0.97,-1.6,,-1.07,-1.16,-1.17
2023-09-01,-1.28,-1.71,-1.15,-1.35,-1.17,-1.17,-1.14,-1.63
2023-09-04,-0.85,,,,,-1.14,-1.11,
2023-09-05,-0.73,-0.83,-1.1,-1.05,,-1.06,-1.09,-0.94
2023-09-06,-0.47,-0.47,-1.09,-1.1,,-0.95,-0.96,-0.76
2023-09-07,-0.48,-0.33,-1.15,-1.25,,-0.82,-0.95,-1.33
2023-09-08,-0.79,-1.02,-1.18,-1.32,-1.22,-0.96,-0.93,-1.38
2023-09-11,-0.8,-1.27,-1.27,-1.93,,-1.03,-0.91,-1.08
2023-09-12,-0.52,-0.92,-1.22,-1.94,,-0.95,-0.89,-1.27
2023-09-13,-0.96,-1.92,-1.45,-1.74,,-0.9,-0.77,-1.57
2023-09-14,-1.33,-2.54,-1.49,-1.34,,-1.12,-0.87,-1.98
2023-09-15,-0.72,-1.25,-1.42,-1.16,-1.21,-1.07,-0.97,-1.98
2023-09-18,-0.58,-1.0,-1.05,-0.96,,-0.96,-0.95,-1.68
2023-09-19,-0.49,-0.77,-1.05,-0.36,,-0.95,-1.06,-1.44
2023-09-20,0.17,0.3,-1.11,-0.33,,-1.11,-1.18,-1.81
2023-09-21,1.65,1.97,-1.01,-0.08,,-0.66,-1.17,-0.92
2023-09-22,1.43,1.53,-1.14,-0.25,-1.22,-0.49,-1.15,-1.36
2023-09-25,1.25,1.2,-0.81,-0.15,,-0.32,-1.27,0.22
2023-09-26,2.5,2.13,0.51,-0.05,,-0.01,-1.12,0.27
2023-09-27,2.14,1.66,0.7,0.26,,-0.03,-0.97,0.69
2023-09-28,1.64,0.99,0.26,0.05,,0.26,-0.67,0.04
2023-09-29,1.77,0.77,0.2,0.22,-0.65,0.02,-0.51,-0.11
2023-09-30,,,,,,0.05,-0.34,
2023-10-02,1.82,0.95,1.14,0.17,,0.46,-0.17,1.31
2023-10-03,3.11,2.66,2.16,0.51,,1.28,0.17,2.67
2023-10-04,2.32,1.78,1.69,1.07,,1.93,0.36,1.38
2023-10-05,2.19,1.83,1.87,1.39,,1.98,0.39,1.67
2023-10-06,1.51,0.82,1.36,1.18,-0.47,1.73,0.42,1.36
2023-10-09,1.62,1.14,2.44,2.32,,1.8,0.45,
2023-10-10,1.19,0.61,1.86,2.25,,1.38,0.48,2.41
2023-10-11,0.62,-0.14,1.75,2.1,,1.36,0.15,1.41
2023-10-12,0.95,0.21,1.39,1.97,,1.37,-0.01,1.31
2023-10-13,2.4,1.79,5.08,3.31,-0.76,1.65,0.23,1.49
2023-10-16,1.17,0.73,2.79,2.31,,1.47,0.26,1.64
2023-10-17,1.51,1.15,2.92,2.39,,1.35,0.3,1.61
2023-10-18,2.17,2.2,3.26,2.95,,1.71,0.79,1.47
2023-10-19,3.14,2.98,4.15,3.07,,1.93,1.29,1.97
2023-10-20,3.09,3.15,3.36,2.52,-0.19,2.61,1.78,1.99
2023-10-23,2.32,2.16,2.49,2.02,,2.47,1.8,1.6
2023-10-24,1.61,1.07,1.75,1.83,,1.95,1.36,1.21
2023-10-25,2.11,2.28,2.07,2.49,,1.74,1.15,1.47
2023-10-26,2.25,2.48,1.88,2.22,,2.34,1.19,1.41
2023-10-27,2.41,2.15,2.38,2.6,-0.25,2.46,1.51,1.21
2023-10-30,1.69,1.61,1.89,2.05,,2.26,1.8,1.44
2023-10-31,0.97,0.9,1.55,1.66,,1.85,1.83,0.94
2023-11-01,0.4,-0.16,1.1,1.38,,2.02,2.07,0.33
2023-11-02,-0.14,-0.84,0.79,1.25,,0.56,1.01,0.14
2023-11-03,-0.48,-1.36,0.43,1.02,-0.95,0.06,1.01,0.14
2023-11-06,-0.49,-1.33,0.04,0.64,,-0.13,0.75,0.42
2023-11-07,-0.54,-1.42,0.08,1.04,,0.23,1.01,0.25
2023-11-08,-0.7,-1.56,0.43,1.31,,0.23,0.75,-0.04
2023-11-09,-0.32,-1.06,0.41,1.41,,0.05,0.48,-0.05
2023-11-10,-0.82,-1.62,0.36,1.07,-1.25,0.01,0.22,-0.08
2023-11-13,-0.55,-1.12,0.33,1.07,,0.02,-0.04,0.67
2023-11-14,-0.82,-1.59,0.23,0.89,,-0.48,-0.57,0.65
2023-11-15,-0.81,-1.45,-0.14,1.07,,-0.62,-0.82,0.48
2023-11-16,-0.76,-1.56,-0.11,1.53,,-0.03,-1.07,-0.12
2023-11-17,-0.99,-1.75,-0.15,1.17,-0.94,-0.17,-1.31,-0.41
2023-11-20,-1.17,-1.84,-0.34,0.91,,-0.49,-1.79,-0.22
2023-11-21,-1.19,-1.6,0.39,0.82,,-0.36,-1.99,-0.45
2023-11-22,-1.41,-2.0,0.02,1.47,,-0.58,-2.39,-0.56
2023-11-23,-1.41,,,,,-0.58,-2.29,
2023-11-24,-1.55,-2.19,-0.13,1.52,-1.21,-0.82,-2.42,-0.97
2023-11-27,-1.43,-1.97,-0.0,1.56,,-0.64,-2.32,-0.78
2023-11-28,-1.41,-2.04,1.07,1.41,,-0.59,-2.23,-0.71
2023-11-29,-1.28,-1.82,0.81,1.34,,-1.05,-2.76,-0.27
2023-11-30,-1.29,-1.68,0.4,0.79,,-0.87,-2.65,-0.2
2023-12-01,-1.41,-1.87,1.68,0.21,-0.66,-0.74,-2.55,-0.58
2023-12-04,-1.21,-1.39,1.71,0.56,,-1.06,-2.63,0.08
2023-12-05,-1.3,-1.47,0.9,0.29,,-1.04,-2.34,0.96
2023-12-06,-1.22,-1.42,0.86,0.79,,-1.07,-2.08,0.72
2023-12-07,-1.16,-1.37,0.62,0.48,,-1.14,-2.18,1.17
2023-12-08,-1.42,-1.8,0.24,0.22,-0.57,-1.21,-2.27,0.36
2023-12-11,-1.28,-1.62,0.16,0.07,,-1.02,-2.18,0.84
2023-12-12,-1.47,-1.92,-0.4,0.22,,-1.13,-2.26,0.05
2023-12-13,-1.39,-1.87,-0.0,0.24,,-1.0,-2.32,-0.43
2023-12-14,-1.25,-1.79,0.13,-0.19,,-2.33,-2.79,-0.0
2023-12-15,-1.3,-1.72,-0.1,-0.01,-0.86,-2.1,-2.64,-0.23
2023-12-18,-1.18,-1.52,0.03,0.29,,-2.04,-2.39,0.04
2023-12-19,-1.16,-1.51,-0.0,-0.06,,-2.17,-2.29,-0.32
2023-12-20,-0.71,-1.04,0.02,-0.08,,-2.21,-2.07,-0.63
2023-12-21,-0.7,-0.95,0.23,-0.02,,-2.2,-1.88,-0.62
2023-12-22,-0.92,-1.13,0.69,-0.39,-0.4,-2.19,-1.82,-0.66
2023-12-25,,,,,,,,
2023-12-26,-0.91,-0.97,0.95,-0.19,,-2.18,-1.88,-0.2
2023-12-27,-1.1,-1.23,1.46,-0.06,,-2.2,-1.94,-0.33
2023-12-28,-1.07,-1.15,1.01,0.1,,-2.18,-1.99,-0.4
2023-12-29,-1.05,-1.18,0.89,0.05,-0.35,-2.05,-1.93,-0.3
2023-12-31,,,,,,-1.83,-1.87,
2024-01-01,,,,,,,,
2024-01-02,-0.75,-0.65,0.82,0.52,,-1.32,-1.59,0.95
2024-01-03,-0.43,-0.48,0.39,0.36,,-0.76,-1.22,0.69
2024-01-04,-0.4,-0.52,0.07,0.24,,-0.82,-1.2,0.34
2024-01-05,-0.69,-0.78,-0.13,-0.05,-0.71,-0.84,-1.17,-0.16
2024-01-08,-0.79,-0.87,-0.26,0.07,,-0.99,-1.26,-0.02
2024-01-09,-0.9,-0.97,-0.46,-0.08,,-1.1,-1.44,-0.3
2024-01-10,-0.92,-0.94,-0.42,-0.06,,-1.36,-1.61,-0.84
2024-01-11,-1.01,-1.0,-0.66,0.01,,-1.18,-1.67,-1.45
2024-01-12,-0.9,-0.93,-0.33,0.73,-1.1,-1.13,-1.72,-1.15
2024-01-15,-0.69,,,,,-1.18,-1.67,
2024-01-16,-0.47,-0.44,-0.32,0.27,,-1.04,-1.63,-0.46
2024-01-17,-0.12,-0.14,-0.35,-0.01,,-0.91,-1.58,-1.21
2024-01-18,-0.36,-0.4,-0.59,-0.25,,-1.02,-1.63,-1.08
2024-01-19,-0.67,-0.59,-0.68,-0.33,-1.33,-1.12,-1.59,-1.31
2024-01-22,-0.71,-0.66,-0.77,-0.39,,-1.25,-1.55,-1.12
2024-01-23,-0.94,-0.88,-0.86,-0.6,,-1.17,-1.51,-1.04
2024-01-24,-0.72,-0.73,-0.91,-0.89,,-1.35,-1.65,-1.25
2024-01-25,-0.6,-0.62,-0.89,-0.66,,-1.3,-1.69,-1.27
2024-01-26,-0.66,-0.69,-1.41,-0.79,-1.36,-1.44,-1.73,-1.88
2024-01-29,-0.52,-0.55,-0.77,-0.41,,-1.35,-1.6,-1.26
2024-01-30,-0.62,-0.48,-0.81,-0.47,,-1.29,-1.39,-1.5
2024-01-31,-0.22,-0.22,-0.78,-0.21,,-0.8,-1.18,-1.21
2024-02-01,-0.38,-2.62,-0.47,-0.75,,-0.86,-0.99,-0.5
2024-02-02,-0.37,-0.52,-1.15,-0.93,-1.15,-1.09,-1.13,-1.31
2024-02-05,-0.43,-0.38,-1.24,-1.08,,-0.99,-1.28,-1.08
2024-02-06,-0.64,-0.45,-1.33,-1.5,,-0.91,-1.25,-0.85
2024-02-07,-0.71,-0.57,-1.6,-2.02,,-1.13,-1.22,-1.13
2024-02-08,-0.71,-0.55,-1.65,-1.88,,-1.25,-1.28,-1.04
